CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-8744-46,01-401,ciudad capital,zona 1,liceo integral femenino,2a. av. 5-34,22326602,ixmucane aldana villavicencio,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,guatemala norte
00-01-8791-46,01-301,ciudad capital,zona 1,colegio tecnico el porvenir,6a. av. 1-34,56925504,erick estuardo sanchez archila,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-8810-46,01-305,ciudad capital,zona 1,colegio kepler,2a. av. 15-25,22208366,isis irazema canel palma,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-8812-46,01-627,ciudad capital,zona 1,colegio kepler,2a. av. 15-25,22208366,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-8813-46,01-627,ciudad capital,zona 1,colegio kepler,2a. av. 15-25,22519040,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-8815-46,01-401,ciudad capital,zona 1,instituto mixto particular coactemalan,11 calle 10-48,22327383,ixmucane aldana villavicencio,desconocido,diversificado,privado,urbana,temporal titulos,monolingue,matutina,fin de semana,guatemala norte
00-01-8838-46,01-307,ciudad capital,zona 1,liceo regiomontano,9a. calle 2-64,22536762,norma aracely palomo franco de diaz,vivian lizbet morales giiron de posadas,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-8839-46,01-307,ciudad capital,zona 1,liceo regiomontano,9a. calle 2-64,22202670,norma aracely palomo franco de diaz,hugo leonel rodas y rodas,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-8842-46,01-403,ciudad capital,zona 1,liceo regiomontano,9a. calle 2-64,22202670,carlos humberto gonzalez de leon,vivian lizbet morales giron de posadas,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-8844-46,01-307,ciudad capital,zona 1,centro educativo montenevado,3a. av. 10-29,22537097,norma aracely palomo franco de diaz,omayra lucrecia diaz,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-8845-46,01-307,ciudad capital,zona 1,centro educativo 'montenevado',3a. av. 10-29,22537097,norma aracely palomo franco de diaz,desconocido,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-8868-46,01-402,ciudad capital,zona 1,instituto guatemalteco espa,2a. calle 6-77,22206556,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,temporal titulos,monolingue,matutina,fin de semana,guatemala norte
00-01-8875-46,01-303,ciudad capital,zona 1,instituto y academia guatemala comercial,4a. avenida 9-65,22534814,claudia patricia ruiz casasola de estrada,-------,diversificado,privado,urbana,temporal titulos,monolingue,matutina,diario(regular),guatemala norte
00-01-8891-46,01-402,ciudad capital,zona 1,liceo aplicado en computacion,2a.calle 6-77,22206556,carlos humberto gonzalez de leon,--------------,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8931-46,01-317,ciudad capital,zona 1,liceo mixto en computacion montelimar,10 av. 11-27,22380684,mariano domingo estrada teletor,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
